TransactionID,TransactionDT,TransactionAmt,ProductCD,card1,P_emaildomain,fe_amt_log1p,fe_freq_card1_addr1_cumulative,predicted_prob
3484368,13030769,107.95,W,16645,,4.690889,10,0.10845163
3484423,13031638,107.95,W,17321,,4.690889,594,0.4379081
3487217,13115362,107.95,W,16645,,4.690889,11,0.0660419
3497011,13362157,107.95,W,14259,gmail.com,4.690889,8,0.18453301
3500747,13453353,107.95,W,17321,,4.690889,613,0.21411176
3501193,13460224,107.95,W,7826,gmail.com,4.690889,680,0.098613024
3503833,13542962,107.95,W,17321,,4.690889,616,0.33149657
3504027,13546810,107.95,W,11157,,4.690889,151,0.40836832
3504107,13548601,107.95,W,11157,,4.690889,1,0.28969368
3506068,13626814,107.95,W,17321,,4.690889,620,0.27385226
3506180,13629592,107.95,W,11162,yahoo.com,4.690889,45,0.06316012
3506516,13637298,107.95,W,5663,aol.com,4.690889,53,0.0842295
3506564,13638113,107.95,W,2753,,4.690889,32,0.08037702
3506626,13638928,107.95,W,16776,,4.690889,4,0.068253785
3507363,13654825,107.95,W,14290,,4.690889,260,0.4610025
3508304,13703386,107.95,W,12866,aol.com,4.690889,79,0.037015557
3509097,13718001,107.95,W,5663,aol.com,4.690889,54,0.097343504
3509121,13718593,107.95,W,16776,,4.690889,5,0.20618545
3509131,13718880,107.95,W,17321,,4.690889,624,0.20709428
3509480,13725017,107.95,W,9500,,4.690889,4050,0.036658935
3511834,13800462,107.95,W,5663,aol.com,4.690889,56,0.080473416
3511854,13800917,107.95,W,2753,,4.690889,34,0.36879727
3511864,13801233,107.95,W,16776,,4.690889,6,0.11897549
3514638,13884986,107.95,W,2753,,4.690889,35,0.31841373
3514905,13890389,107.95,W,8785,,4.690889,15,0.08017013
3517930,13980119,107.95,W,14290,,4.690889,267,0.2609876
3517953,13980565,107.95,W,14290,gmail.com,4.690889,143,0.11131188
3518063,13982650,107.95,W,2753,,4.690889,36,0.15735413
3518139,13984107,107.95,W,5663,,4.690889,57,0.16536298
3518902,13998958,107.95,W,14290,,4.690889,269,0.37891597
3520101,14052889,107.95,W,2753,,4.690889,38,0.4254657
3520685,14062474,107.95,W,14290,,4.690889,271,0.3340278
3520761,14063482,107.95,W,14290,gmail.com,4.690889,145,0.2385835
3521875,14080647,107.95,W,14290,gmail.com,4.690889,146,0.3892009
3523859,14150013,107.95,W,2753,,4.690889,39,0.32033038
3533069,14413831,107.95,W,1724,hotmail.com,4.690889,18,0.24066049
3536608,14509772,107.95,W,15621,yahoo.com,4.690889,12,0.1448589
3538898,14584253,107.95,W,15621,yahoo.com,4.690889,13,0.3817167
3538959,14585337,107.95,W,5663,yahoo.com,4.690889,64,0.2104446
3540974,14653400,107.95,W,7826,gmail.com,4.690889,757,0.08951725
3542023,14671480,107.95,W,1724,hotmail.com,4.690889,21,0.4145679
3542069,14672075,107.95,W,5663,,4.690889,65,0.23067567
3542108,14672642,107.95,W,15621,yahoo.com,4.690889,15,0.14223641
3542370,14677070,107.95,W,2884,gmail,4.690889,447,0.01911431
3544373,14750983,107.95,W,4029,aol.com,4.690889,7,0.20865625
3544397,14751642,107.95,W,1724,hotmail.com,4.690889,23,0.4145801
3544431,14752256,107.95,W,5663,,4.690889,66,0.17838801
3547263,14843992,107.95,W,4029,aol.com,4.690889,8,0.1750458
3549424,14910795,107.95,W,12866,aol.com,4.690889,89,0.023024945
3550204,14925888,107.95,W,11162,yahoo.com,4.690889,51,0.08386829
3552252,14990540,107.95,W,9500,,4.690889,4427,0.09030418
3561908,15278391,107.95,W,14290,hotmail.com,4.690889,187,0.20791587
3562031,15280124,107.95,W,16661,,4.690889,600,0.3766389
3562693,15290635,107.95,W,14290,,4.690889,189,0.25086606
3564670,15367921,107.95,W,14290,hotmail.com,4.690889,191,0.19651905
3565042,15375577,107.95,W,9500,,4.690889,4543,0.14052688
3567277,15466300,107.95,W,2803,hotmail.com,4.690889,476,0.07859985
3567290,15466624,107.95,W,2803,hotmail.com,4.690889,477,0.38071764
3571517,15627054,107.95,W,16661,,4.690889,611,0.45148683
3571889,15635458,107.95,W,2884,gmail,4.690889,465,0.03896856
3577250,15804918,107.95,W,6877,aol.com,4.690889,187,0.0857308
3494235,13288344,107.0,W,17111,yahoo.com,4.6821313,38,0.19676341
3528161,14261683,107.0,W,9500,,4.6821313,4206,0.2035773
3534913,14478611,107.0,W,9500,,4.6821313,1573,0.15326431
3553362,15016246,107.0,W,9500,,4.6821313,4437,0.21490097
3557777,15162554,107.0,W,9175,,4.6821313,915,0.28684315
3560176,15216016,107.0,W,9500,,4.6821313,7,0.19378614
3564269,15358598,107.0,W,9500,,4.6821313,2655,0.18708439
3564657,15367497,107.0,W,9500,,4.6821313,4536,0.21028054
3509349,13722567,106.606,C,3643,hotmail.com,4.6784763,83,0.43877918
3474094,12688712,106.053,C,11482,hotmail.com,4.673324,9,0.2791595
3475344,12714723,106.053,C,11482,hotmail.com,4.673324,10,0.3729116
3475536,12742510,106.053,C,11482,hotmail.com,4.673324,11,0.3192911
3479006,12845955,106.053,C,11482,hotmail.com,4.673324,13,0.17736858
3479018,12846091,106.053,C,11482,gmail.com,4.673324,14,0.23365755
3553209,15013160,106.0,W,9500,,4.6728287,422,0.17633781
3556393,15105349,105.0,W,13994,yahoo.com,4.6634393,23,0.2307188
3525946,14220745,102.0,W,7664,gmail.com,4.634729,2325,0.27151904
3557979,15169063,102.0,W,17188,gmail.com,4.634729,5680,0.25544393
3464718,12365991,100.0,R,12581,anonymous.com,4.6151204,15,0.4758552
3464719,12366011,100.0,R,12581,anonymous.com,4.6151204,16,0.31085858
3487109,13113335,100.0,S,15066,,4.6151204,371,0.3948057
3490527,13195266,100.0,R,9803,verizon.net,4.6151204,21,0.3125679
3498521,13384723,100.0,H,16075,gmail.com,4.6151204,309,0.40719214
3498523,13384767,100.0,H,16075,gmail.com,4.6151204,310,0.44011256
3498529,13384830,100.0,H,10616,gmail.com,4.6151204,631,0.1376413
3498709,13387252,100.0,H,16075,yahoo.com,4.6151204,311,0.04928803
3498888,13390383,100.0,H,16075,yahoo.com,4.6151204,312,0.099568576
3523198,14137442,100.0,R,11755,,4.6151204,3,0.23571514
3556113,15099665,100.0,W,6730,gmail.com,4.6151204,207,0.18722178
3558300,15177605,100.0,H,10486,yahoo.com,4.6151204,254,0.07052369
3559672,15203936,100.0,H,10486,yahoo.com,4.6151204,255,0.37174195
3568225,15522747,100.0,H,15497,hotmail.com,4.6151204,3375,0.19343479
3569102,15544693,100.0,H,10057,gmail.com,4.6151204,659,0.14679697
3571377,15624004,100.0,R,12695,gmail.com,4.6151204,5708,0.453888
3572846,15684580,100.0,S,15066,,4.6151204,463,0.44252264
3575246,15738058,100.0,R,3522,yahoo.com,4.6151204,13,0.41815293
3575588,15770063,100.0,S,15066,,4.6151204,468,0.4733189
3577368,15807677,100.0,H,6758,hotmail.com,4.6151204,4,0.08278017
3469535,12535784,98.02,W,10616,gmail.com,4.5953217,4,0.47308904
3493023,13262252,98.0,W,12577,,4.59512,31,0.1311497
3493030,13262609,98.0,W,12577,gmail.com,4.59512,32,0.1608817
3562745,15291434,97.95,W,7664,gmail.com,4.5946145,2489,0.15583785
3462742,12314430,97.0,W,5033,gmail.com,4.5849676,219,0.44470522
3470889,12593300,97.0,W,9400,gmail.com,4.5849676,600,0.36714962
3494344,13290525,97.0,W,10776,yahoo.com,4.5849676,88,0.19471191
3499520,13404093,97.0,W,2517,,4.5849676,2,0.12609409
3499641,13408685,97.0,W,2517,,4.5849676,3,0.40373474
3507758,13664900,97.0,W,17999,yahoo.com,4.5849676,15,0.4793285
3511222,13785749,97.0,W,4806,yahoo.com,4.5849676,1658,0.13724835
3524077,14153566,97.0,W,12577,gmail.com,4.5849676,242,0.18399346
3530712,14337940,97.0,W,12501,yahoo.com,4.5849676,1470,0.3664557
3558832,15188482,97.0,W,12839,gmail.com,4.5849676,3414,0.07622665
3561876,15277775,97.0,W,3939,,4.5849676,12,0.31894824
3569276,15548491,97.0,W,6550,,4.5849676,78,0.15993729
3484364,13030717,96.647,C,3154,hotmail.com,4.581359,3842,0.101680994
3558847,15188887,96.524,C,12544,gmail.com,4.5800986,12,0.49067158
3509550,13726236,93.0,W,10616,gmail.com,4.543295,67,0.14804284
3467910,12504616,92.0,W,11716,,4.5325994,11,0.18357457
3493045,13263402,92.0,W,12577,,4.5325994,33,0.19736321
3493060,13263853,92.0,W,12577,gmail.com,4.5325994,34,0.13407297
3536018,14498681,92.0,W,1444,yahoo.com,4.5325994,144,0.16492757
3544956,14763794,92.0,W,7585,yahoo.com,4.5325994,26,0.36895022
3568006,15517076,92.0,W,12544,yahoo.com,4.5325994,1451,0.24356371
3569258,15547894,92.0,W,12544,gmail.com,4.5325994,1457,0.39611506
3573014,15689705,92.0,W,12544,yahoo.com,4.5325994,1468,0.2353882
3574526,15720081,92.0,W,11710,gmail.com,4.5325994,26,0.40664232
3574532,15720167,92.0,W,10616,gmail.com,4.5325994,59,0.25185356
3576031,15780581,92.0,W,12544,yahoo.com,4.5325994,1476,0.20584291
3519501,14038056,90.867,C,10340,gmail.com,4.520342,35,0.2160977
3575415,15761571,89.0,W,13994,yahoo.com,4.4998097,33,0.3381776
3509294,13721774,87.95,W,2884,gmail.com,4.4880743,423,0.018803835
3509305,13721872,87.95,W,2884,gmail.com,4.4880743,424,0.041733008
3513819,13863297,87.95,W,6489,gmail.com,4.4880743,88,0.03918698
3467708,12499677,87.0,W,3123,yahoo.com,4.477337,1,0.44751093
3476230,12761180,87.0,W,14079,anonymous.com,4.477337,2,0.124509834
3492042,13217775,87.0,W,12932,,4.477337,174,0.46057105
3499900,13436101,87.0,W,6550,hotmail.com,4.477337,62,0.23418596
3505495,13601242,87.0,W,9323,anonymous.com,4.477337,423,0.20883389
3505500,13601505,87.0,W,2893,yahoo.com,4.477337,20,0.2648791
3530098,14326646,87.0,W,6292,,4.477337,136,0.36135504
3534263,14437234,87.0,W,13073,gmail.com,4.477337,24,0.29762945
3539740,14599814,87.0,W,14037,yahoo.com,4.477337,9,0.28334555
3539745,14599892,87.0,W,14037,yahoo.com,4.477337,10,0.30126134
3539750,14599972,87.0,W,6019,yahoo.com,4.477337,191,0.26296952
3544489,14753180,87.0,W,14649,yahoo.com,4.477337,419,0.38091108
3563757,15347352,87.0,W,3939,,4.477337,13,0.36330795
3569309,15549124,87.0,W,3939,,4.477337,14,0.49511814
3474964,12702975,86.564,C,11830,hotmail.com,4.47237,61,0.35393777
3474969,12703096,86.564,C,11830,hotmail.com,4.47237,62,0.22149833
3558677,15185405,85.826,C,12246,hotmail.com,4.4639063,1,0.42827183
3558684,15185495,85.826,C,7811,hotmail.com,4.4639063,4,0.46475434
3574402,15717540,85.826,C,9987,gmail.com,4.4639063,5,0.34785146
3574412,15717754,85.826,C,9987,gmail.com,4.4639063,6,0.2397447
3574418,15717853,85.826,C,9987,gmail.com,4.4639063,7,0.08893441
3480267,12866653,83.5,W,15066,gmail.com,4.4367514,464,0.14719091
3576297,15786173,83.5,W,12695,yahoo.com,4.4367514,5756,0.48270378
3524110,14153977,82.99,W,13414,ymail.com,4.430698,9,0.11379096
3509303,13721864,82.95,W,10057,,4.4302216,599,0.44143
3538014,14568062,82.95,W,11207,aol.com,4.4302216,1079,0.05302141
3576693,15793766,82.95,W,5372,anonymous.com,4.4302216,54,0.077166125
3471392,12604454,82.0,W,17111,yahoo.com,4.4188404,34,0.10785885
3479080,12847191,82.0,W,17111,yahoo.com,4.4188404,35,0.111832544
3515094,13893932,82.0,W,10616,,4.4188404,69,0.19936028
3521189,14070318,82.0,W,17399,gmail.com,4.4188404,1614,0.361338
3521466,14074267,82.0,W,17399,gmail.com,4.4188404,1616,0.40987518
3521510,14074937,82.0,W,7585,gmail.com,4.4188404,573,0.2847493
3480159,12864820,81.768,C,16746,icloud.com,4.4160414,234,0.37387753
3480264,12866574,81.768,C,16746,icloud.com,4.4160414,237,0.1608814
3537028,14517621,78.817,C,1976,hotmail.com,4.3797364,812,0.44252145
3468420,12514143,78.5,W,10616,gmail.com,4.375757,1,0.48941588
3476844,12773461,78.5,W,14079,anonymous.com,4.375757,3,0.26252046
3563098,15298999,78.5,W,13780,gmail.com,4.375757,904,0.14601824
3459939,12231497,77.95,W,1039,gmail.com,4.368815,3,0.10488623
3460054,12234396,77.95,W,1039,gmail.com,4.368815,5,0.052814074
3461003,12251774,77.95,W,1039,gmail.com,4.368815,6,0.06012969
3483799,13017058,77.95,W,2392,gmail.com,4.368815,26,0.02900052
3459644,12214875,77.0,W,13994,yahoo.com,4.356709,19,0.48747942
3461027,12252148,77.0,W,3055,ymail.com,4.356709,158,0.24024998
3462161,12271447,77.0,W,7815,,4.356709,382,0.21689013
3463941,12345161,77.0,W,7585,,4.356709,73,0.49080724
3468353,12512779,77.0,W,9500,,4.356709,3697,0.22041766
3477902,12794143,77.0,W,6174,yahoo.com,4.356709,1,0.15797639
3479089,12847369,77.0,W,6174,yahoo.com,4.356709,2,0.26419562
3479109,12847767,77.0,W,6174,yahoo.com,4.356709,3,0.47850066
3479148,12848316,77.0,W,6174,yahoo.com,4.356709,4,0.29361218
3479765,12858585,77.0,W,8528,yahoo.com,4.356709,288,0.3382148
3493796,13280034,77.0,W,17131,aol.com,4.356709,1319,0.19060275
3512568,13814161,77.0,W,10616,,4.356709,68,0.19230624
3517190,13965318,77.0,W,11925,,4.356709,395,0.42304683
3520371,14057372,77.0,W,12695,,4.356709,5200,0.34895897
3542532,14679302,77.0,W,15265,gmail.com,4.356709,0,0.3803627
3542625,14680898,77.0,W,15265,gmail.com,4.356709,1,0.2857669
3543878,14739130,77.0,W,12163,gmail.com,4.356709,145,0.11904887
3494203,13287779,75.0,W,18132,gmail.com,4.3307333,626,0.38394448
3494211,13287876,75.0,W,18132,gmail.com,4.3307333,627,0.08000905
3500031,13440104,75.0,H,7826,gmail.com,4.3307333,970,0.37415951
3500033,13440154,75.0,H,7826,gmail.com,4.3307333,971,0.35339537
3500132,13442524,75.0,H,7826,gmail.com,4.3307333,972,0.25210914
3500136,13442582,75.0,H,7826,gmail.com,4.3307333,974,0.38092053
3500145,13442735,75.0,H,7826,gmail.com,4.3307333,975,0.31412777
3528235,14262966,75.0,H,6344,anonymous.com,4.3307333,10,0.20402572
3528238,14262995,75.0,H,6344,anonymous.com,4.3307333,11,0.1374248
3536005,14498365,75.0,R,14182,anonymous.com,4.3307333,21,0.37955827
3536006,14498378,75.0,R,14182,anonymous.com,4.3307333,22,0.268123
3536007,14498401,75.0,R,14182,anonymous.com,4.3307333,22,0.18252264
3575250,15738111,75.0,R,3522,yahoo.com,4.3307333,14,0.2720995
3521903,14080989,72.0,W,12469,gmail.com,4.2904596,4,0.18177402
3499443,13401797,71.0,W,9500,gmail.com,4.276666,3969,0.1264692
3480248,12866345,70.702,C,16746,icloud.com,4.2725186,236,0.23762739
3577364,15807516,69.964,C,5812,hotmail.com,4.2621727,2641,0.4414796
3554313,15034631,69.349,C,16346,hotmail.com,4.2534685,287,0.32372576
3460420,12240871,68.95,W,11727,,4.247781,102,0.10848622
3577002,15799926,68.95,W,17188,gmail.com,4.247781,5880,0.20790303
3482714,12955926,68.5,W,17188,gmail.com,4.241327,1,0.12590927
3549918,14920461,68.5,W,12695,,4.241327,650,0.2621652
3572602,15652657,68.5,W,8135,gmail.com,4.241327,63,0.46189478
3576507,15790098,68.5,W,1444,yahoo.com,4.241327,155,0.17910889
3499908,13436556,67.95,W,11727,,4.2333817,118,0.083053365
3541615,14664734,67.95,W,11727,,4.2333817,136,0.11353365
3544708,14758484,67.95,W,10112,gmail.com,4.2333817,265,0.09848895
3542853,14684914,66.398,C,10340,gmail.com,4.210615,39,0.40053925
3542855,14684977,66.398,C,3830,gmail.com,4.210615,9,0.24638285
3463790,12342140,65.95,W,13108,yahoo.com,4.203946,43,0.21865039
3570508,15607651,65.95,W,10229,yahoo.com,4.203946,14,0.08316665
3558429,15180342,65.0,S,12544,,4.189655,2027,0.15670674
3557143,15120904,64.923,C,12246,gmail.com,4.1884875,0,0.09941199
3539103,14587802,63.95,W,17188,gmail.com,4.173618,5510,0.27680793
3531382,14352119,61.48,C,10568,gmail.com,4.1348467,842,0.49621454
3519034,14002378,61.357,C,7949,hotmail.com,4.132876,166,0.23272227
3575109,15732773,59.95,W,9480,gmail.com,4.110054,110,0.09931073
3459514,12197357,59.636,C,15944,hotmail.com,4.104889,141,0.2843092
3560354,15226344,59.513,C,17147,hotmail.com,4.102858,109,0.33187595
3560358,15226744,59.513,C,17147,hotmail.com,4.102858,111,0.38465706
3560363,15227132,59.513,C,17147,hotmail.com,4.102858,112,0.2257643
3567704,15483227,59.144,C,9115,gmail.com,4.0967417,0,0.25490943
3462650,12298315,59.0,W,9500,yahoo.com,4.0943446,3659,0.49586105
3463671,12339242,59.0,W,13780,gmail.com,4.0943446,751,0.42811045
3463689,12339567,59.0,W,13780,gmail.com,4.0943446,752,0.44608015
3463861,12343750,59.0,W,18190,gmail.com,4.0943446,0,0.41894978
3465334,12414908,59.0,W,7757,aol.com,4.0943446,14,0.21358523
3467716,12499802,59.0,W,8135,yahoo.com,4.0943446,46,0.37257478
3471430,12605170,59.0,W,3570,gmail.com,4.0943446,27,0.115175486
3471478,12606122,59.0,W,3570,gmail.com,4.0943446,29,0.24330567
3472338,12628064,59.0,W,16255,,4.0943446,34,0.49080157
3474225,12691019,59.0,W,16085,gmail.com,4.0943446,82,0.08380893
3474230,12691120,59.0,W,17188,gmail.com,4.0943446,4871,0.45531997
3476410,12764336,59.0,W,12577,gmail.com,4.0943446,29,0.13082682
3478183,12812688,59.0,W,7826,optonline.net,4.0943446,921,0.47222513
3479881,12860553,59.0,W,7835,,4.0943446,389,0.26186773
3480220,12865819,59.0,W,9500,gmail.com,4.0943446,2229,0.1684522
3480488,12871161,59.0,W,13780,gmail.com,4.0943446,775,0.36513492
3482269,12945097,59.0,W,11815,gmail.com,4.0943446,28,0.27751705
3482525,12951367,59.0,W,11815,gmail.com,4.0943446,29,0.2249785
3484023,13023268,59.0,W,14079,aol.com,4.0943446,42,0.24346042
3489661,13182847,59.0,W,9500,gmail.com,4.0943446,2291,0.17313161
3497133,13364495,59.0,W,17188,,4.0943446,203,0.25961
3498367,13382119,59.0,W,17188,,4.0943446,205,0.32633173
3498425,13383121,59.0,W,7005,gmail.com,4.0943446,7,0.2038588
3498561,13385161,59.0,W,17188,,4.0943446,206,0.3510468
3500555,13450387,59.0,W,17188,,4.0943446,208,0.30151433
3505560,13609194,59.0,W,3123,yahoo.com,4.0943446,4,0.46733275
3505567,13609625,59.0,W,3123,yahoo.com,4.0943446,5,0.4326055
3506282,13632324,59.0,W,15066,gmail.com,4.0943446,290,0.4421615
3515320,13898407,59.0,W,9500,yahoo.com,4.0943446,1719,0.37681684
3521462,14074226,59.0,W,13249,,4.0943446,3,0.20382333
3524057,14153190,59.0,W,8528,yahoo.com,4.0943446,322,0.30760136
3530453,14333021,59.0,W,14479,gmail.com,4.0943446,21,0.32097605
3534301,14438355,59.0,W,2455,yahoo.com,4.0943446,414,0.31584674
3534410,14442048,59.0,W,10616,yahoo.com,4.0943446,251,0.30167714
3535379,14487555,59.0,W,6457,msn.com,4.0943446,20,0.42026412
3535570,14490964,59.0,W,6481,gmail.com,4.0943446,631,0.2715113
3536902,14515291,59.0,W,8117,gmail.com,4.0943446,102,0.2448249
3541198,14657803,59.0,W,6481,gmail.com,4.0943446,644,0.3351523
3541216,14658138,59.0,W,6481,gmail.com,4.0943446,645,0.322603
3542624,14680889,59.0,W,12163,gmail.com,4.0943446,144,0.13681814
3543642,14722089,59.0,W,3484,gmail.com,4.0943446,299,0.32950544
3544119,14745904,59.0,W,12163,gmail.com,4.0943446,146,0.13964133
3544315,14749963,59.0,W,12163,gmail.com,4.0943446,147,0.3471863
3544321,14750133,59.0,W,12163,gmail.com,4.0943446,148,0.3757007
3544367,14750932,59.0,W,13414,gmail.com,4.0943446,10,0.23193958
3544369,14750947,59.0,W,13414,gmail.com,4.0943446,11,0.3590627
3544394,14751574,59.0,W,13414,ymail.com,4.0943446,12,0.3132935
3544928,14762976,59.0,W,6457,msn.com,4.0943446,21,0.48079103
3544938,14763198,59.0,W,6457,msn.com,4.0943446,22,0.44217294
3545546,14776806,59.0,W,16075,gmail.com,4.0943446,60,0.35580114
3546178,14824422,59.0,W,8394,gmail.com,4.0943446,450,0.2963785
3547218,14843304,59.0,W,12260,comcast.net,4.0943446,505,0.19334255
3550835,14937144,59.0,W,6457,msn.com,4.0943446,23,0.46394116
3550860,14937423,59.0,W,6457,msn.com,4.0943446,24,0.3769423
3550863,14937464,59.0,W,6457,msn.com,4.0943446,25,0.3420703
3550870,14937585,59.0,W,6457,msn.com,4.0943446,26,0.46347266
3553334,15015564,59.0,W,7508,frontier.com,4.0943446,548,0.17213728
3553466,15018366,59.0,W,6174,gmail.com,4.0943446,728,0.35010085
3554004,15028418,59.0,W,12163,gmail.com,4.0943446,151,0.41841206
3556657,15110754,59.0,W,3368,,4.0943446,39,0.4698259
3557272,15123542,59.0,W,12544,icloud.com,4.0943446,1419,0.26195014
3557319,15125016,59.0,W,12544,icloud.com,4.0943446,1422,0.26520252
3557733,15160516,59.0,W,12469,ymail.com,4.0943446,108,0.29046014
3559340,15197897,59.0,W,14628,gmail.com,4.0943446,185,0.09207819
3561336,15268547,59.0,W,9500,aol.com,4.0943446,418,0.25911883
3563018,15296848,59.0,W,13994,yahoo.com,4.0943446,31,0.31188422
3565453,15387165,59.0,W,6741,,4.0943446,83,0.48657873
3568479,15528335,59.0,W,1939,gmail.com,4.0943446,15,0.4374724
3570458,15606804,59.0,W,9500,,4.0943446,2679,0.14950828
3572542,15650612,59.0,W,13994,yahoo.com,4.0943446,32,0.29141894
3576092,15781904,59.0,W,4383,aol.com,4.0943446,2,0.4768664
3576166,15783628,59.0,W,4383,aol.com,4.0943446,3,0.3594468
3576859,15796902,59.0,W,13994,yahoo.com,4.0943446,34,0.25095135
3482131,12942370,58.95,W,17188,gmail.com,4.093511,4947,0.20587729
3488930,13150235,58.95,W,17729,gmail.com,4.093511,24,0.046032134
3506833,13643602,58.95,W,17188,gmail.com,4.093511,5205,0.12719539
3507889,13673302,58.95,W,18366,gmail.com,4.093511,0,0.08902973
3531578,14360484,58.95,W,18366,gmail.com,4.093511,397,0.087097466
3554922,15058044,58.95,W,18366,gmail.com,4.093511,411,0.07818136
3560304,15220907,58.95,W,18366,gmail.com,4.093511,414,0.07195056
3464580,12360684,58.0,W,17188,gmail.com,4.0775375,4773,0.3581082
3484091,13024671,58.0,W,12577,,4.0775375,30,0.09984681
3459943,12231539,57.95,W,1039,gmail.com,4.0766897,4,0.06098597
3468931,12523105,57.95,W,11162,yahoo.com,4.0766897,40,0.067491375
3472467,12639827,57.95,W,6598,anonymous.com,4.0766897,101,0.39888978
3475114,12706202,57.95,W,10112,gmail.com,4.0766897,223,0.11465574
3484352,13030556,57.95,W,10057,,4.0766897,563,0.43157792
3485869,13087625,57.95,W,12501,bellsouth.net,4.0766897,1346,0.11190637
3490568,13195906,57.95,W,11162,yahoo.com,4.0766897,42,0.049423
3496815,13358979,57.95,W,2884,gmail,4.0766897,415,0.021037027
3499018,13392516,57.95,W,9500,,4.0766897,3962,0.056323763
3509062,13717480,57.95,W,15882,yahoo.com,4.0766897,3,0.07355234
3511092,13780759,57.95,W,4029,,4.0766897,75,0.47717136
3513610,13836758,57.95,W,14290,icloud.com,4.0766897,9,0.11010432
3516426,13923578,57.95,W,13511,,4.0766897,56,0.07358028
3521879,14080680,57.95,W,11162,yahoo.com,4.0766897,46,0.08290072
3527585,14249662,57.95,W,15882,yahoo.com,4.0766897,4,0.054398905
3534833,14476113,57.95,W,9500,yahoo.com,4.0766897,4268,0.014359347
3536703,14511241,57.95,W,11162,yahoo.com,4.0766897,49,0.08359952
3545162,14768360,57.95,W,9500,,4.0766897,4368,0.03727777
3552714,15003858,57.95,W,15882,yahoo.com,4.0766897,5,0.060033828
3552752,15004644,57.95,W,6489,gmail.com,4.0766897,90,0.03316939
3562988,15296425,57.95,W,7585,yahoo.com,4.0766897,25,0.29152724
3565025,15375272,57.95,W,9500,,4.0766897,4542,0.092386074
3537934,14566152,57.0,W,6550,gmail.com,4.060443,68,0.09066241
3464676,12364184,55.332,C,17634,yahoo.com,4.031263,2,0.31350353
3463157,12328111,54.95,W,2772,yahoo.com,4.0244584,203,0.11399138
3512790,13818712,54.656,C,8755,hotmail.com,4.01919,933,0.36130607
3463590,12337634,54.5,W,12695,yahoo.com,4.016383,4589,0.48491326
3480303,12867484,54.5,W,9500,gmail.com,4.016383,2231,0.25806618
3540516,14625543,54.5,W,13994,yahoo.com,4.016383,21,0.3565218
3558360,15178780,54.5,W,12695,yahoo.com,4.016383,5580,0.32608563
3559224,15195957,54.5,W,12695,yahoo.com,4.016383,5590,0.44425833
3560950,15261066,54.5,W,12695,yahoo.com,4.016383,5604,0.48135066
3576024,15780473,54.5,W,12695,yahoo.com,4.016383,5752,0.32236016
3567594,15476448,54.225,C,15885,gmail.com,4.011416,9806,0.3166502
3468936,12523225,54.0,W,5033,yahoo.com,4.0073333,397,0.22673647
3474201,12690554,54.0,W,9500,gmail.com,4.0073333,349,0.43032974
3476945,12775313,54.0,W,9500,gmail.com,4.0073333,806,0.18880448
3488945,13151105,54.0,W,7919,gmail.com,4.0073333,461,0.12019828
3519177,14006489,54.0,W,12469,yahoo.com,4.0073333,20,0.13331819
3534824,14475876,54.0,W,9500,yahoo.com,4.0073333,1776,0.45095095
3574043,15710314,54.0,W,16435,yahoo.com,4.0073333,18,0.41453415
3510548,13743594,53.95,W,10057,gmail.com,4.0064235,201,0.06433377
3511147,13782804,53.95,W,10057,gmail.com,4.0064235,202,0.04743705
3473904,12685791,52.95,W,7861,,3.9880576,101,0.07197138
3557028,15118420,52.95,W,7861,,3.9880576,128,0.09119261
3559766,15206040,52.627,C,9300,gmail.com,3.9820526,1080,0.30791596
3564380,15361033,52.196,C,14053,hotmail.com,3.9739833,28,0.32672143
3494285,13289533,52.0,W,7919,gmail.com,3.9702919,489,0.09931148
3462484,12281931,51.336,C,1976,outlook.com,3.9576845,703,0.4362667
3495094,13303571,51.0,W,12577,gmail.com,3.9512436,176,0.1604273
3523965,14151780,51.0,W,6457,msn.com,3.9512436,19,0.47755653
3461489,12259879,50.0,R,16174,anonymous.com,3.9318256,0,0.30639896
3462662,12300395,50.0,H,8528,anonymous.com,3.9318256,278,0.27516097
3491050,13203155,50.0,S,11555,,3.9318256,24,0.40526465
3491070,13203489,50.0,S,11555,,3.9318256,25,0.37320632
3501819,13470060,50.0,H,10101,gmail.com,3.9318256,2,0.1632433
3506939,13645739,50.0,H,8320,outlook.com,3.9318256,9,0.12053801
3510292,13738631,50.0,S,9803,,3.9318256,49,0.2919106
3516141,13914551,50.0,H,6019,gmail.com,3.9318256,330,0.014912834
3521496,14074682,50.0,R,15066,yahoo.com,3.9318256,90,0.45996326
3521500,14074746,50.0,R,8695,yahoo.com,3.9318256,16,0.39242023
3522849,14125349,50.0,S,7861,,3.9318256,112,0.22833122
3523168,14136862,50.0,S,2616,,3.9318256,124,0.030476432
3523185,14137246,50.0,S,2616,,3.9318256,125,0.052402955
3523199,14137451,50.0,S,2616,,3.9318256,126,0.10152834
3523206,14137620,50.0,S,2616,,3.9318256,127,0.17058131
3526492,14229552,50.0,W,12544,verizon.net,3.9318256,787,0.122002885
3529960,14324424,50.0,S,2616,,3.9318256,128,0.34823057
3531473,14355106,50.0,H,15066,msn.com,3.9318256,76,0.24852966
3532180,14395988,50.0,H,15066,msn.com,3.9318256,77,0.2233058
3535134,14483019,50.0,H,1914,gmail.com,3.9318256,28,0.08737999
